Date,Open,High,Low,Close,Adj Close,Volume
2007-01-03,0.407738,0.410714,0.404761,0.410714,0.267293,3346560
2007-01-04,0.410714,0.410714,0.404761,0.410714,0.267293,3195360
2007-01-05,0.410714,0.413690,0.410714,0.410714,0.267293,2046240
2007-01-08,0.410714,0.410714,0.401785,0.404761,0.263418,2825760
2007-01-09,0.404761,0.407738,0.404761,0.407738,0.265356,1471680
2007-01-10,0.407738,0.407738,0.401785,0.404761,0.263418,3222240
2007-01-11,0.404761,0.404761,0.401785,0.404761,0.263418,2042880
2007-01-12,0.404761,0.404761,0.398809,0.401785,0.261482,5930400
2007-01-15,0.404761,0.404761,0.398809,0.401785,0.261482,1686720
2007-01-16,0.401785,0.401785,0.395833,0.401785,0.261482,2402400
2007-01-17,0.401785,0.401785,0.398809,0.401785,0.261482,4378080
2007-01-18,0.401785,0.401785,0.395833,0.398809,0.259545,5685120
2007-01-19,0.398809,0.398809,0.389880,0.392857,0.255671,4317600
2007-01-22,0.392857,0.392857,0.383928,0.386904,0.251797,4670400
2007-01-23,0.386904,0.386904,0.380952,0.383928,0.249860,9169440
2007-01-24,0.383928,0.383928,0.369047,0.375000,0.244050,11773440
2007-01-25,0.375000,0.375000,0.357142,0.360119,0.234365,10651200
2007-01-26,0.360119,0.372023,0.360119,0.372023,0.242113,33922560
2007-01-29,0.391666,0.397916,0.377083,0.393750,0.256252,8004000
2007-01-30,0.397916,0.397916,0.385416,0.391666,0.254896,9230400
2007-01-31,0.391666,0.393750,0.387500,0.391666,0.254896,9916800
2007-02-02,0.393750,0.395833,0.381250,0.383333,0.249473,5668800
2007-02-05,0.383333,0.385416,0.377083,0.383333,0.249473,5359200
2007-02-06,0.383333,0.387500,0.375000,0.387500,0.252185,8551200
2007-02-07,0.385416,0.385416,0.375000,0.383333,0.249473,26558400
2007-02-08,0.383333,0.389583,0.381250,0.385416,0.250829,35436000
2007-02-09,0.387500,0.400000,0.387500,0.397916,0.258964,8188800
2007-02-12,0.397916,0.408333,0.395833,0.408333,0.265743,18223200
2007-02-13,0.408333,0.410416,0.402083,0.404166,0.263031,6448800
2007-02-14,0.402083,0.402083,0.391666,0.395833,0.260563,9331200
2007-02-15,0.393750,0.393750,0.381250,0.383333,0.252334,31759200
2007-02-16,0.385416,0.385416,0.381250,0.383333,0.252334,18700800
2007-02-21,0.385416,0.385416,0.381250,0.385416,0.253706,24804000
2007-02-22,0.383333,0.383333,0.366666,0.366666,0.241363,13008000
2007-02-23,0.370833,0.379166,0.370833,0.379166,0.249591,13809600
2007-02-26,0.381250,0.389583,0.379166,0.383333,0.252334,8395200
2007-02-27,0.383333,0.385416,0.366666,0.370833,0.244106,9235200
2007-02-28,0.362500,0.368750,0.352083,0.368750,0.242735,17671200
2007-03-01,0.370833,0.375000,0.368750,0.370833,0.244106,12986400
2007-03-02,0.368750,0.370833,0.366666,0.370833,0.244106,4833600
2007-03-05,0.368750,0.368750,0.341666,0.354166,0.233135,32205600
2007-03-06,0.352083,0.358333,0.333333,0.339583,0.223535,12472800
2007-03-07,0.345833,0.358333,0.345833,0.354166,0.233135,12955200
2007-03-08,0.358333,0.362500,0.358333,0.362500,0.238621,5054400
2007-03-09,0.364583,0.370833,0.362500,0.370833,0.244106,11114400
2007-03-12,0.370833,0.377083,0.368750,0.377083,0.248220,4924800
2007-03-13,0.377083,0.381250,0.372916,0.377083,0.248220,3453600
2007-03-14,0.364583,0.372916,0.356250,0.362500,0.238621,3328800
2007-03-15,0.372916,0.372916,0.364583,0.368750,0.242735,6513600
2007-03-16,0.368750,0.375000,0.366666,0.375000,0.246849,5695200
2007-03-19,0.375000,0.375000,0.370833,0.375000,0.246849,7312800
2007-03-20,0.375000,0.375000,0.368750,0.375000,0.246849,1970400
2007-03-21,0.375000,0.377083,0.372916,0.375000,0.246849,4917600
2007-03-22,0.375000,0.377083,0.375000,0.375000,0.246849,3350400
2007-03-23,0.375000,0.379166,0.370833,0.370833,0.244106,7569600
2007-03-26,0.375000,0.377083,0.368750,0.375000,0.246849,6088800
2007-03-27,0.375000,0.375000,0.372916,0.375000,0.246849,1502400
2007-03-28,0.375000,0.375000,0.368750,0.375000,0.246849,3840000
2007-03-29,0.372916,0.375000,0.370833,0.370833,0.244106,1492800
2007-03-30,0.375000,0.375000,0.360416,0.375000,0.246849,7255200
2007-04-02,0.375000,0.375000,0.370833,0.372916,0.245477,2889600
2007-04-03,0.375000,0.375000,0.370833,0.372916,0.245477,18139200
2007-04-04,0.375000,0.375000,0.364583,0.372916,0.245477,8215200
2007-04-05,0.375000,0.375000,0.372916,0.375000,0.246849,1732800
2007-04-06,0.375000,0.375000,0.372916,0.375000,0.246849,5349600
2007-04-09,0.375000,0.379166,0.372916,0.379166,0.249591,26784000
2007-04-10,0.377083,0.389583,0.377083,0.385416,0.253706,4454400
2007-04-11,0.387500,0.389583,0.385416,0.389583,0.256449,4965600
2007-04-12,0.389583,0.389583,0.383333,0.385416,0.253706,3496800
2007-04-13,0.385416,0.387500,0.372916,0.383333,0.252334,10531200
2007-04-16,0.383333,0.383333,0.379166,0.383333,0.252334,6972000
2007-04-17,0.385416,0.385416,0.379166,0.383333,0.252334,3936000
2007-04-18,0.383333,0.383333,0.379166,0.379166,0.249591,4720800
2007-04-19,0.381250,0.381250,0.372916,0.377083,0.248220,3578400
2007-04-20,0.377083,0.379166,0.375000,0.377083,0.248220,14776800
