Date,Open,High,Low,Close,Adj Close,Volume
2007-01-03,2.671252,2.839373,2.671252,2.802013,1.025577,19566824
2007-01-04,2.802013,2.839373,2.783333,2.802013,1.025577,14169366
2007-01-05,2.802013,2.802013,2.727292,2.764652,1.011903,6759069
2007-01-08,2.764652,2.764652,2.708612,2.727292,0.998228,12900635
2007-01-09,2.745972,2.764652,2.745972,2.764652,1.011903,18885350
2007-01-10,2.764652,2.783333,2.745972,2.764652,1.011903,12948815
2007-01-11,2.764652,2.802013,2.764652,2.764652,1.011903,21360446
2007-01-12,2.783333,2.820693,2.783333,2.802013,1.025577,20298084
2007-01-15,2.802013,2.839373,2.802013,2.802013,1.025577,10995933
2007-01-16,2.802013,2.858053,2.802013,2.839373,1.039251,24582861
2007-01-17,2.858053,2.951453,2.858053,2.876733,1.052926,22021042
2007-01-18,2.876733,2.932773,2.858053,2.858053,1.046089,14327823
2007-01-19,2.876733,2.951453,2.876733,2.914093,1.066600,23338220
2007-01-22,2.914093,2.951453,2.895413,2.914093,1.066600,22910492
2007-01-23,2.914093,2.988813,2.914093,2.970133,1.087111,26256033
2007-01-24,2.970133,3.100894,2.970133,3.026174,1.107623,28497992
2007-01-25,3.063534,3.212975,3.063534,3.138254,1.148646,42144342
2007-01-26,3.100894,3.100894,2.932773,2.951453,1.080274,10643686
2007-01-29,2.951453,3.044854,2.876733,2.988813,1.093949,4956614
2007-01-30,2.988813,3.044854,2.951453,2.988813,1.093949,5224814
2007-01-31,3.007494,3.082214,3.007494,3.063534,1.121298,7013350
2007-02-02,3.082214,3.119574,3.026174,3.082214,1.128135,11824088
2007-02-05,3.082214,3.119574,3.063534,3.082214,1.128135,14973966
2007-02-06,3.082214,3.082214,3.044854,3.063534,1.121298,14339600
2007-02-07,3.063534,3.100894,3.063534,3.100894,1.134972,9755842
2007-02-08,3.100894,3.119574,3.063534,3.082214,1.128135,9733894
2007-02-09,3.082214,3.082214,3.007494,3.044854,1.114460,5571708
2007-02-12,3.044854,3.063534,3.007494,3.063534,1.121298,4037721
2007-02-13,3.063534,3.063534,2.970133,3.007494,1.100786,6320098
2007-02-14,3.007494,3.063534,2.988813,3.063534,1.121298,6754518
2007-02-15,3.063534,3.063534,3.007494,3.063534,1.121298,6728822
2007-02-16,3.063534,3.063534,3.007494,3.063534,1.121298,8441876
2007-02-21,3.044854,3.138254,3.026174,3.119574,1.141809,24229543
2007-02-22,3.100894,3.194294,3.100894,3.194294,1.169158,11770287
2007-02-23,3.175614,3.175614,3.082214,3.175614,1.162321,4599817
2007-02-26,3.175614,3.175614,3.100894,3.119574,1.141809,7128981
2007-02-27,3.119574,3.119574,2.895413,3.100894,1.134972,15271877
2007-02-28,2.914093,2.988813,2.802013,2.914093,1.066600,29341939
2007-03-01,2.951453,2.970133,2.820693,2.839373,1.039251,9936248
2007-03-02,2.839373,2.839373,2.708612,2.802013,1.025577,19181655
2007-03-05,2.802013,2.802013,2.615212,2.745972,1.005065,23055298
2007-03-06,2.764652,2.764652,2.708612,2.727292,0.998228,11810704
2007-03-07,2.745972,2.914093,2.745972,2.802013,1.025577,18781229
2007-03-08,2.802013,2.914093,2.783333,2.914093,1.066600,23921194
2007-03-09,2.951453,2.970133,2.895413,2.914093,1.066600,6742473
2007-03-12,2.914093,2.970133,2.914093,2.932773,1.073437,11036083
2007-03-13,2.951453,2.988813,2.914093,2.951453,1.080274,11268148
2007-03-14,2.951453,2.951453,2.802013,2.802013,1.025577,22464295
2007-03-15,2.876733,2.895413,2.858053,2.876733,1.052926,7290115
2007-03-16,2.895413,2.951453,2.876733,2.951453,1.080274,8102745
2007-03-19,2.932773,2.951453,2.914093,2.932773,1.073437,26340883
2007-03-20,2.970133,2.970133,2.932773,2.951453,1.080274,18372505
2007-03-21,2.951453,2.970133,2.951453,2.951453,1.080274,19632670
2007-03-22,2.951453,2.988813,2.951453,2.970133,1.087111,30841129
2007-03-23,2.988813,3.007494,2.970133,2.970133,1.087111,14744309
2007-03-26,2.988813,3.119574,2.970133,3.100894,1.134972,12223176
2007-03-27,3.100894,3.119574,3.063534,3.063534,1.121298,11675534
2007-03-28,3.063534,3.082214,2.988813,3.044854,1.114460,10240583
2007-03-29,3.007494,3.026174,2.970133,3.026174,1.107623,3613205
2007-03-30,3.044854,3.063534,3.007494,3.026174,1.107623,5906021
2007-04-02,3.044854,3.063534,3.026174,3.026174,1.107623,2910585
2007-04-03,3.026174,3.119574,3.026174,3.119574,1.141809,13190248
2007-04-04,3.119574,3.250335,3.119574,3.194294,1.169158,36082807
2007-04-05,3.194294,3.250335,3.194294,3.231655,1.182832,13471029
2007-04-06,3.231655,3.231655,3.194294,3.194294,1.169158,2034251
2007-04-09,3.212975,3.287695,3.194294,3.250335,1.189670,8798941
2007-04-10,3.231655,3.362415,3.212975,3.343735,1.223855,14568186
2007-04-11,3.343735,3.455816,3.306375,3.399775,1.244367,17135626
2007-04-12,3.399775,3.623936,3.381095,3.567896,1.305902,36333609
2007-04-13,3.567896,3.586576,3.511856,3.567896,1.305902,13427667
2007-04-16,3.567896,3.679977,3.567896,3.679977,1.346925,18610458
2007-04-17,3.661297,3.773377,3.623936,3.698657,1.353762,14846022
2007-04-18,3.661297,3.679977,3.623936,3.661297,1.358452,14728250
2007-04-19,3.661297,3.661297,3.511856,3.549216,1.316866,15716200
2007-04-20,3.530536,3.567896,3.437136,3.567896,1.323797,3559672
2007-04-23,3.586576,3.605256,3.530536,3.567896,1.323797,4660845
2007-04-24,3.549216,3.549216,3.437136,3.493176,1.296074,7060459
2007-04-25,3.511856,3.511856,3.437136,3.493176,1.296074,7399322
2007-04-26,3.493176,3.493176,3.493176,3.493176,1.296074,0
2007-04-27,3.474496,3.511856,3.362415,3.455816,1.282212,10646631
2007-04-30,3.455816,3.455816,3.399775,3.437136,1.275281,5679041
